读入文件耗时：0.429209s ,累计耗时: 0.429209s
迭代次数:32,误差1.311107101e-08
迭代计算耗时：7.891784s ,累计耗时: 8.320993s
全部8297条结果已输出到 matrix.txt中
排序输出耗时：0.307913s ,累计耗时: 8.628906s
4037	0.001650934896
15	0.00131874944
6634	0.001286182509
2625	0.001176280902
2398	0.0009357333064
2470	0.0009040616553
2237	0.0008941217761
4191	0.0008131668207
7553	0.0007776714863
5254	0.0007712022638
2328	0.0007308397997
1186	0.0007289610827
1297	0.0006973080883
4335	0.0006944820199
7620	0.0006927697869
5412	0.0006882962699
7632	0.0006846863981
4875	0.0006714565434
6946	0.0006483733231
3352	0.0006391108405
6832	0.0006346777853
2654	0.0006328515157
762	0.0006246018788
737	0.0006240401949
2066	0.0006149631766
8293	0.0006107728908
3089	0.0006103117983
28	0.0006047875066
2535	0.0005978953313
3334	0.0005941378161
214	0.0005915013508
665	0.0005883748421
4735	0.0005807043878
6774	0.0005790082682
7092	0.0005743457683
2565	0.0005560146226
5484	0.0005533206699
8042	0.0005294480866
4310	0.0005240950553
5423	0.0005084858122
3456	0.0005080660347
1211	0.0005077607563
5404	0.0004891096927
2657	0.0004890110947
5233	0.0004885830188
4712	0.0004811672446
271	0.0004749552239
5079	0.0004664586537
4828	0.0004663368498
4261	0.0004604935126
5210	0.0004588454443
8163	0.0004531584146
6914	0.0004516962963
3459	0.0004511202228
1549	0.0004452026914
2285	0.00044471644
1842	0.0004423381411
4666	0.0004342556713
993	0.0004298767513
3084	0.0004248489105
3562	0.0004223190393
1026	0.00042048019
5123	0.0004177265939
2958	0.0004151625598
3537	0.0004098990082
3117	0.0004097101814
2576	0.000408384941
2643	0.0004015527427
922	0.0003975438515
5022	0.0003970711381
299	0.0003953851154
1855	0.0003944533947
3897	0.0003940116139
2651	0.0003936096425
4110	0.0003926892254
282	0.0003849170184
4600	0.0003834883853
1031	0.000383006026
4687	0.0003827723387
4536	0.0003820667202
7699	0.0003819028965
2871	0.000381178489
2746	0.0003811604038
3443	0.000380692333
3755	0.0003802115344
1385	0.000379531898
3568	0.000376818198
5543	0.0003765266822
5459	0.0003761704283
4400	0.0003739483221
2485	0.0003687889777
1633	0.0003643601532
7890	0.0003634106593
3976	0.0003630194404
4256	0.0003623840932
1726	0.0003568565137
3238	0.0003553627416
2323	0.0003534816639
6784	0.0003521442646
3034	0.0003510844207
